UPN,Detected,Pile_Height,Top_X,Top_Y,Top_Z,Bot_X,Bot_Y,Bot_Z,Lean_East_Deg,Lean_North_Deg,Tracker_Slope_Pct,Elv_Dz_Deg,Abs_Elv_Dz,Bot_X_1ft,Bot_Y_1ft,Bot_Z_1ft
28518.0,True,4.286990010000068,2262982.279789,366296.086213,913.7343900100001,2262982.2768090004,366296.085385,909.4474,0.03982779552507054,0.011066250630150876,3.642230806458393,0.0,0.0,2262982.2768090004,366296.085385,909.4474
28517.0,True,4.2535320500001035,2262982.209146,366269.5967185,912.7695780500001,2262982.2079574997,366269.609535,908.516046,0.01600929524862238,-0.1726398498583137,2.394398808663067,0.0,0.0,2262982.2079574997,366269.609535,908.516046
28516.0,True,4.126008960000036,2262982.17817,366243.07045,912.13443296,2262982.175969,366243.05399499997,908.008424,0.030564163350689455,0.2285009714128563,1.7710313445187968,0.0,0.0,2262982.175969,366243.05399499997,908.008424
28515.0,True,4.038097920000041,2262982.2469285,366216.358022,911.66134592,2262982.275703,366216.366532,907.623248,-0.40826882623872507,-0.1207465426296892,1.9459476653404701,0.0,0.0,2262982.275703,366216.366532,907.623248
28514.0,True,4.259625839999899,2262982.1787869995,366189.939718,911.14725784,2262982.2072550002,366189.921158,906.887632,-0.38291438469893535,0.24964702956336282,1.9288756849843147,0.0,0.0,2262982.2072550002,366189.921158,906.887632
28513.0,True,4.011587840000061,2262982.190368,366163.27703799994,910.63296784,2262982.179052,366163.320586,906.6213799999999,0.16162112066457723,-0.6219528786558186,1.21171574556547,0.0,0.0,2262982.179052,366163.320586,906.6213799999999
28512.0,True,4.176828249999971,2262982.19375,366136.72464000003,910.31122825,2262982.205596,366136.720557,906.1344,-0.16249745880085698,0.056008669650822185,0.5600603749364629,0.0,0.0,2262982.205596,366136.720557,906.1344
28573.0,True,4.255502699999965,2262982.3058134997,366109.9287365,910.1611537,2262982.3005950004,366109.94,905.905651,0.07026146116723453,-0.15165059277649107,0.4681847737290949,0.0,0.0,2262982.3005950004,366109.94,905.905651
47806.0,True,4.2248875999998745,2262982.2202700004,366085.10319399997,910.0449236,2262982.22725,366085.1248,905.8200360000001,-0.09465912279257793,-0.29300704281243384,0.4448407007010131,0.0,0.0,2262982.22725,366085.1248,905.8200360000001
28606.0,True,4.120139979999976,2262982.3077475,366060.18574900005,909.93407998,2262982.298422,366060.157843,905.81394,0.1296827021524507,0.38806244056081596,-0.06837794954350127,0.0,0.0,2262982.298422,366060.157843,905.81394
28700.0,True,4.208134520000044,2262982.1592960004,366033.69730400003,909.95219252,2262982.1695370004,366033.6953305,905.744058,-0.13943587492002507,0.026870151748610738,-0.5864886068746457,0.0,0.0,2262982.1695370004,366033.6953305,905.744058
28607.0,True,4.136013000000048,2262982.18794,366007.1141125,910.1081,2262982.1906375,366007.10254999995,905.972087,-0.03736819482300291,0.1601737534882801,-0.1459397919613384,0.0,0.0,2262982.1906375,366007.10254999995,905.972087
28698.0,True,4.136018449999938,2262982.2489320002,365980.515234,910.1469184499999,2262982.2233499996,365980.53426,906.0109,0.3543799413534714,-0.26356309209333517,1.0008219302867147,0.0,0.0,2262982.2233499996,365980.53426,906.0109
28697.0,True,4.163869040000009,2262982.2376395,365953.972112,909.88126904,2262982.235886,365953.948764,905.7174,0.024128551374573703,0.3212703925582332,2.6622348812805527,0.0,0.0,2262982.235886,365953.948764,905.7174
28696.0,True,3.559684999999945,2262982.3423809996,365927.2197925,909.169054,2262982.3677785,365927.24069949996,905.609369,-0.4087847371999658,-0.3365098556030546,3.2929769556265454,0.0,0.0,2262982.3677785,365927.24069949996,905.609369
28695.0,True,4.154648449999968,2262982.233023,365900.776604,908.29827845,2262982.2910235003,365900.734565,904.14363,-0.799819300020502,0.5797301761633804,3.5823416907116186,0.0,0.0,2262982.2910235003,365900.734565,904.14363
28694.0,True,4.1349063000000115,2262982.329754,365873.9697,907.3379573,2262982.325402,365874.02960400004,903.203051,0.06030394080273993,-0.8300082356056322,2.591758416252768,0.0,0.0,2262982.325402,365874.02960400004,903.203051
44854.0,True,3.9713088399998924,2262982.327266,365847.499314,906.6519088399999,2262982.3132384997,365847.4988225,902.6806,0.2023799374678532,0.007091081960354018,-1.7512003264585245,0.0,0.0,2262982.3132384997,365847.4988225,902.6806
44855.0,True,4.254878129999952,2263001.8413,366322.6575215,914.9798951299999,2263001.810558,366322.589284,910.725017,0.41396160906244006,0.918800843288551,4.933556221317422,0.0,0.0,2263001.810558,366322.589284,910.725017
28693.0,True,4.296173470000099,2263001.789718,366296.073266,913.6683434700001,2263001.7808339996,366296.03875,909.37217,0.11848101970794289,0.46031162195599507,3.6970802183792597,0.0,0.0,2263001.7808339996,366296.03875,909.37217
28692.0,True,4.150321039999994,2263001.6705075,366269.567146,912.68838104,2263001.6628170004,366269.56955949997,908.53806,0.10616833185660823,-0.033318711014246105,2.265913214327849,0.0,0.0,2263001.6628170004,366269.56955949997,908.53806
28691.0,True,4.217875719999938,2263001.784132,366242.86268799996,912.08327572,2263001.7886920003,366242.85092399997,907.8654,-0.061943187806065225,0.15980219592223932,2.129199001079465,0.0,0.0,2263001.7886920003,366242.85092399997,907.8654
