UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
23313,374254.344,2266523.933,856.51,BS_INV-02_B_S01,2/12/2026
23314,374280.881,2266523.925,857.314,BS_INV-02_B_S01,2/12/2026
23315,374307.451,2266523.918,857.818,BS_INV-02_B_S01,2/12/2026
23316,374334.129,2266523.879,858.35,BS_INV-02_B_S01,2/12/2026
23317,374360.611,2266523.875,859.105,BS_INV-02_B_S01,2/12/2026
23318,374387.167,2266523.928,859.331,BS_INV-02_B_S01,2/12/2026
23319,374413.9,2266523.869,859.766,BS_INV-02_B_S01,2/12/2026
23320,374044.847,2266504.418,852.059,BS_INV-02_B_S01,2/12/2026
23321,374071.532,2266504.448,852.633,BS_INV-02_B_S01,2/12/2026
23322,374098.11,2266504.447,853.21,BS_INV-02_B_S01,2/12/2026
23323,374124.544,2266504.43,853.978,BS_INV-02_B_S01,2/12/2026
23324,374151.328,2266523.915,854.791,BS_INV-02_B_S01,2/12/2026
23326,374307.47,2266465.433,856.603,BS_INV-02_B_S01,2/12/2026
23327,374360.638,2266465.434,857.376,BS_INV-02_B_S01,2/12/2026
23328,374098.131,2266406.889,851.787,BS_INV-02_B_S01,2/12/2026
23329,374124.758,2266406.862,852.863,BS_INV-02_B_S01,2/12/2026
23330,374151.239,2266406.897,853.054,BS_INV-02_B_S01,2/12/2026
23331,374177.761,2266406.961,853.356,BS_INV-02_B_S01,2/12/2026
23332,374204.42,2266406.89,853.774,BS_INV-02_B_S01,2/12/2026
23333,374254.284,2266406.864,853.429,BS_INV-02_B_S01,2/12/2026
23334,374280.89,2266406.902,853.658,BS_INV-02_B_S01,2/12/2026
23335,374307.427,2266406.911,853.554,BS_INV-02_B_S01,2/12/2026
23336,374334.091,2266406.894,853.736,BS_INV-02_B_S01,2/12/2026
23337,374360.614,2266406.881,853.702,BS_INV-02_B_S01,2/12/2026
23338,374387.288,2266406.889,853.998,BS_INV-02_B_S01,2/12/2026
23339,374413.823,2266406.895,853.959,BS_INV-02_B_S01,2/12/2026
