UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
22234,365401.99009800004,2262124.252,905.9024023,BS_INV-23_T_S02,1/7/2026
7431,365428.9245,2262494.676,906.7793577,BS_INV-23_T_S02,1/7/2026
22233,365375.5797,2262124.23,906.0398923199999,BS_INV-23_T_S02,1/7/2026
7430,365402.2087,2262494.686,907.1841904,BS_INV-23_T_S02,1/7/2026
40990,365348.8467,2262124.294,906.1232,BS_INV-23_T_S02,1/7/2026
7429,365375.77577249997,2262494.706,907.4933025,BS_INV-23_T_S02,1/7/2026
40989,365322.2999,2262124.342,906.6843808,BS_INV-23_T_S02,1/7/2026
39651,365349.0502,2262494.738,907.6302519999999,BS_INV-23_T_S02,1/7/2026
44764,365797.51000999997,2262143.6572020003,898.59642,BS_INV-23_T_S02,1/7/2026
39717,365322.397,2262494.652,907.6943383,BS_INV-23_T_S02,1/7/2026
22198,365770.9783,2262143.6227659998,900.3521161599999,BS_INV-23_T_S02,1/7/2026
42341,366203.4028,2262514.255,895.4370927,BS_INV-23_T_S02,1/7/2026
22211,365744.2813,2262143.6577930003,901.7227888,BS_INV-23_T_S02,1/7/2026
42342,366181.1208,2262514.189,895.3898088,BS_INV-23_T_S02,1/7/2026
34478,366158.8991,2262514.2618009998,895.558,BS_INV-23_T_S02,1/7/2026
22197,365717.9281,2262143.659,902.9808745,BS_INV-23_T_S02,1/7/2026
34479,366132.0709,2262514.369,895.9807566,BS_INV-23_T_S02,1/7/2026
22195,365691.2493,2262143.7219000002,903.8261358,BS_INV-23_T_S02,1/7/2026
34480,366109.9795,2262514.384,896.6453467,BS_INV-23_T_S02,1/7/2026
22194,365664.712,2262143.6843999997,904.3282215199999,BS_INV-23_T_S02,1/7/2026
48088,366085.23326999997,2262514.269,897.7794414,BS_INV-23_T_S02,1/7/2026
22193,365638.11075650004,2262143.648,904.6484824,BS_INV-23_T_S02,1/7/2026
34481,366060.2112,2262514.23,898.9224755,BS_INV-23_T_S02,1/7/2026
22192,365611.4549,2262143.645,904.6847241,BS_INV-23_T_S02,1/7/2026
34482,366033.7511,2262514.313,900.2101273,BS_INV-23_T_S02,1/7/2026
22191,365584.7817,2262143.7592019998,905.1785626,BS_INV-23_T_S02,1/7/2026
34483,366007.1393,2262514.241,901.2018048399999,BS_INV-23_T_S02,1/7/2026
47215,365559.90543099993,2262143.759,905.7854634,BS_INV-23_T_S02,1/7/2026
34484,365980.6058,2262514.212,902.5316729,BS_INV-23_T_S02,1/7/2026
22190,365535.0644,2262143.68,906.0075999,BS_INV-23_T_S02,1/7/2026
34485,365954.05598149996,2262514.242,903.7557706,BS_INV-23_T_S02,1/7/2026
22189,365508.4786,2262143.754,906.2197322,BS_INV-23_T_S02,1/7/2026
34486,365927.31152499997,2262514.212,904.7662049,BS_INV-23_T_S02,1/7/2026
22188,365481.8542,2262143.6649094997,905.9543964,BS_INV-23_T_S02,1/7/2026
34487,365900.81224999996,2262514.2755724997,905.4015061,BS_INV-23_T_S02,1/7/2026
22187,365455.24866249994,2262143.691,905.6920158,BS_INV-23_T_S02,1/7/2026
34489,365874.16371600004,2262514.2418919997,905.73544,BS_INV-23_T_S02,1/7/2026
22186,365428.7167,2262143.618,905.5035753000001,BS_INV-23_T_S02,1/7/2026
45573,365847.6823,2262514.286,905.9001657399999,BS_INV-23_T_S02,1/7/2026
22185,365402.15373500006,2262143.663,905.5284212,BS_INV-23_T_S02,1/7/2026
43653,365797.68488950003,2262514.248,901.4744985,BS_INV-23_T_S02,1/7/2026
22184,365375.5229,2262143.7605000003,905.9414348,BS_INV-23_T_S02,1/7/2026
7428,365771.0389,2262514.272,901.9047157,BS_INV-23_T_S02,1/7/2026
40992,365348.9139,2262143.6484669996,906.0848844,BS_INV-23_T_S02,1/7/2026
7427,365744.40267800004,2262514.296,901.9703474,BS_INV-23_T_S02,1/7/2026
40991,365322.2831,2262143.813,906.636786,BS_INV-23_T_S02,1/7/2026
7426,365717.8304,2262514.273,901.9518918,BS_INV-23_T_S02,1/7/2026
44765,365797.4357,2262163.403,898.9981735,BS_INV-23_T_S02,1/7/2026
7425,365691.2409,2262514.293,901.8861212,BS_INV-23_T_S02,1/7/2026
21864,365770.7786,2262163.283,900.6998985800001,BS_INV-23_T_S02,1/7/2026
7438,365664.5671,2262514.28,901.9696863,BS_INV-23_T_S02,1/7/2026
22308,365744.4324,2262163.395,902.1266659400001,BS_INV-23_T_S02,1/7/2026
7455,365638.21933700005,2262514.205,901.7521994,BS_INV-23_T_S02,1/7/2026
21865,365717.91944200004,2262163.33,903.1653251,BS_INV-23_T_S02,1/7/2026
7470,365611.4972,2262514.273,902.0156823,BS_INV-23_T_S02,1/7/2026
22210,365691.14888650004,2262163.2517029997,903.9597812000001,BS_INV-23_T_S02,1/7/2026
7456,365584.94331999996,2262514.237,902.3124632,BS_INV-23_T_S02,1/7/2026
22209,365664.47345399996,2262163.3687819997,904.4731326,BS_INV-23_T_S02,1/7/2026
46460,365559.9235,2262514.365,903.0768142,BS_INV-23_T_S02,1/7/2026
22208,365638.00604999997,2262163.3499290003,904.6331209,BS_INV-23_T_S02,1/7/2026
7484,365535.0864,2262514.24,903.6262472,BS_INV-23_T_S02,1/7/2026
22207,365611.4088,2262163.3712999998,904.7235729,BS_INV-23_T_S02,1/7/2026
7483,365508.542,2262514.2653874997,904.5396182,BS_INV-23_T_S02,1/7/2026
22206,365584.79,2262163.327,905.0259247,BS_INV-23_T_S02,1/7/2026
7482,365482.0128,2262514.211,905.5008267,BS_INV-23_T_S02,1/7/2026
47214,365559.8901,2262163.23,905.6541245999999,BS_INV-23_T_S02,1/7/2026
7481,365455.3259,2262514.249,906.4692429,BS_INV-23_T_S02,1/7/2026
22205,365535.0127,2262163.323,906.0258395,BS_INV-23_T_S02,1/7/2026
7480,365428.7073,2262514.248,906.9546678,BS_INV-23_T_S02,1/7/2026
22204,365508.45885500003,2262163.306,906.0996203,BS_INV-23_T_S02,1/7/2026
7479,365402.11505250004,2262514.213,907.256645,BS_INV-23_T_S02,1/7/2026
22203,365481.77962499997,2262163.375,905.8545365,BS_INV-23_T_S02,1/7/2026
7478,365375.60477700003,2262514.291,907.4399142,BS_INV-23_T_S02,1/7/2026
22202,365455.2696,2262163.3442349997,905.5242882,BS_INV-23_T_S02,1/7/2026
39652,365348.95196599996,2262514.2366380002,907.304976,BS_INV-23_T_S02,1/7/2026
22201,365428.7015,2262163.258,905.3711497,BS_INV-23_T_S02,1/7/2026
39705,365322.4076,2262514.2716800002,907.5211398499999,BS_INV-23_T_S02,1/7/2026
22200,365402.0153,2262163.3571969997,905.4566153,BS_INV-23_T_S02,1/7/2026
42358,366203.4604,2262533.742,896.3736722,BS_INV-23_T_S02,1/7/2026
22199,365375.3499,2262163.391,905.7852004,BS_INV-23_T_S02,1/7/2026
42356,366181.23412200005,2262533.729,896.3688273600001,BS_INV-23_T_S02,1/7/2026
40993,365348.8816,2262163.373,906.1206719,BS_INV-23_T_S02,1/7/2026
34467,366158.7901,2262533.7498160005,896.608607,BS_INV-23_T_S02,1/7/2026
40977,365322.392,2262163.362,906.6670456,BS_INV-23_T_S02,1/7/2026
34468,366132.312,2262533.7558394996,897.1847918,BS_INV-23_T_S02,1/7/2026
42038,365797.6043,2262182.6599665005,899.2556029,BS_INV-23_T_S02,1/7/2026
34469,366109.9963,2262533.734,897.9058427,BS_INV-23_T_S02,1/7/2026
42037,365770.8856,2262182.6765400004,900.8966139,BS_INV-23_T_S02,1/7/2026
48104,366085.1567,2262533.803,898.9511633,BS_INV-23_T_S02,1/7/2026
26013,365744.43765850004,2262182.688,902.1520825,BS_INV-23_T_S02,1/7/2026
34470,366060.2499,2262533.819,900.380631,BS_INV-23_T_S02,1/7/2026
26030,365717.8359,2262182.6878319997,903.156555,BS_INV-23_T_S02,1/7/2026
34471,366033.7748,2262533.7034409996,901.7140399,BS_INV-23_T_S02,1/7/2026
26045,365691.3722,2262182.776,903.7982263,BS_INV-23_T_S02,1/7/2026
34472,366007.1003,2262533.7586129997,902.7394379,BS_INV-23_T_S02,1/7/2026
26031,365664.68073250004,2262182.727,904.2357213500001,BS_INV-23_T_S02,1/7/2026
34474,365980.5776,2262533.7561449995,903.9525714,BS_INV-23_T_S02,1/7/2026
26059,365638.11584950006,2262182.6667564996,904.30529,BS_INV-23_T_S02,1/7/2026
34488,365954.1857,2262533.735,905.0172403,BS_INV-23_T_S02,1/7/2026
26058,365611.5174,2262182.685,904.4604643499999,BS_INV-23_T_S02,1/7/2026
34475,365927.4826,2262533.815,905.5865048,BS_INV-23_T_S02,1/7/2026
26057,365584.9412,2262182.6667259997,904.9033666,BS_INV-23_T_S02,1/7/2026
47490,365559.9341,2262182.716,905.6594147,BS_INV-23_T_S02,1/7/2026
34476,365900.80587700004,2262533.8271540003,905.915492,BS_INV-23_T_S02,1/7/2026
26056,365535.1069,2262182.708,905.8278824,BS_INV-23_T_S02,1/7/2026
34477,365874.25277749996,2262533.749,906.0114783,BS_INV-23_T_S02,1/7/2026
26055,365508.3461,2262182.747,905.8126851,BS_INV-23_T_S02,1/7/2026
45574,365847.7115,2262533.809,905.6561209,BS_INV-23_T_S02,1/7/2026
