UPN,N_Y,E_X,Elv_Z,source_file,Source,Date_Scanned,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Data_Scanned 
29449,368197.705,2262494.835,920.566,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
29450,368148.755,2262494.849,920.059,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
29451,368126.703,2262494.847,918.519,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
29460,368197.797,2262514.455,919.477,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
29461,368175.441,2262514.317,918.904,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
29462,368148.967,2262514.304,918.209,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
29463,368175.546,2262494.823,919.875,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
29464,368175.451,2262416.764,919.824,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
29467,368126.655,2262416.725,918.585,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
29476,368197.559,2262436.283,921.445,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
29477,368175.059,2262436.31,920.697,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
29478,368148.83,2262436.348,919.878,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
29479,368126.603,2262436.199,919.229,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
29488,368197.574,2262455.845,922.11,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
29489,368175.336,2262455.827,921.326,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
29490,368148.85,2262455.907,920.265,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
29491,368126.683,2262455.895,919.582,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38752,368571.1,2262416.853,925.4,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38805,368597.592,2262416.852,925.742,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38807,368597.495,2262436.28,926.218,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38882,368571.077,2262436.447,926.131,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38885,368597.551,2262631.327,918.709,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38886,368570.948,2262650.828,917.29,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38887,368597.702,2262650.745,916.947,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38888,368570.984,2262670.308,915.766,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38889,368597.507,2262670.235,915.48,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38890,368571.163,2262689.868,915.576,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38891,368597.772,2262689.737,913.869,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38892,368570.833,2262709.261,915.012,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38893,368598.04,2262709.517,913.812,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38894,368570.971,2262728.787,910.722,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38895,368597.511,2262728.766,910.387,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38896,368571.025,2262748.311,909.111,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38897,368597.465,2262748.267,908.357,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38898,368570.953,2262767.801,907.101,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38899,368597.468,2262767.76,906.637,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38900,368570.702,2262631.253,918.805,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38901,368571.042,2262787.304,905.45,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38904,368571.105,2262455.837,926.416,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38905,368597.54,2262455.871,926.442,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38906,368571.003,2262475.441,926.221,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38907,368597.394,2262475.309,926.397,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38908,368570.879,2262494.787,926.058,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38909,368597.537,2262494.774,926.218,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38910,368571.01,2262514.387,925.566,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38911,368597.545,2262514.314,925.685,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38912,368571.025,2262533.786,924.726,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38913,368597.387,2262533.873,924.803,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38914,368571.022,2262553.391,924.309,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38916,368570.971,2262572.874,922.835,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38918,368571.139,2262592.227,922.248,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38919,368570.962,2262611.757,920.535,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38920,368597.58,2262787.221,904.723,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38921,368571.048,2262806.76,903.632,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38922,368597.579,2262806.731,902.685,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38942,368570.866,2262826.291,901.791,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
38943,368597.57,2262826.27,901.344,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43600,368241.723,2262455.879,923.617,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43602,368241.746,2262709.341,910.874,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43603,368241.847,2262689.782,912.03,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43604,368241.777,2262670.327,912.833,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43605,368241.598,2262650.809,913.637,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43606,368241.793,2262631.326,914.461,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43607,368241.723,2262611.832,915.643,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43608,368241.858,2262592.401,916.698,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43609,368241.802,2262572.803,917.952,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43610,368241.73,2262553.358,919.554,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43611,368241.848,2262533.892,920.68,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43612,368241.654,2262514.381,922.435,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43613,368241.73,2262494.8,922.657,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43614,368241.621,2262475.342,924.107,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43615,368241.78,2262436.542,923.287,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43616,368241.768,2262416.702,921.351,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43617,368241.692,2262728.786,909.062,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43619,368241.651,2262748.363,907.86,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43620,368241.85,2262787.233,905.775,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43634,368241.414,2262826.308,904.814,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43635,368241.815,2262806.681,905.194,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
43636,368241.589,2262767.87,906.655,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
44826,368219.863,2262806.746,904.406,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
44828,368219.861,2262787.219,904.925,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
44830,368219.868,2262767.857,906.177,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
44832,368219.838,2262748.307,907.765,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
44834,368219.879,2262728.78,909.643,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
44836,368219.96,2262709.266,910.291,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
44838,368220.194,2262689.778,911.422,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
44840,368219.727,2262826.244,903.801,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
44860,368219.935,2262670.293,912.732,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
44937,368219.883,2262650.827,913.469,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
45016,368219.758,2262436.292,922.635,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
45018,368219.916,2262416.773,920.864,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
45030,368219.752,2262455.845,922.788,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
45034,368219.699,2262631.318,914.869,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
45036,368219.902,2262611.78,915.352,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
45038,368219.878,2262592.325,916.271,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
45040,368219.961,2262572.813,917.301,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
45042,368220.031,2262553.47,919.214,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
45044,368219.969,2262533.8,919.732,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
45046,368219.816,2262514.344,920.632,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
45048,368219.939,2262494.837,921.576,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
45049,368219.785,2262475.398,922.287,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
46012,368360.034,2262572.752,920.746,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
47709,368101.622,2262572.772,916.131,LaRock_INV-16_Z-01_T_S01.csv,BS_INV-16_T_S01,12/8/2025,,,,,,,,,,
1348,366819.923,2260427.764,902.025,LaRock_INV-20_T_S03.csv,BS_INV-20_T_S03,1/13/2026,,,,,,,,,,
1395,366344.722,2260427.778,902.853,LaRock_INV-20_T_S03.csv,BS_INV-20_T_S03,1/13/2026,,,,,,,,,,
1396,366371.252,2260427.769,902.98,LaRock_INV-20_T_S03.csv,BS_INV-20_T_S03,1/13/2026,,,,,,,,,,
1397,366397.802,2260427.761,903.137,LaRock_INV-20_T_S03.csv,BS_INV-20_T_S03,1/13/2026,,,,,,,,,,
1398,366424.451,2260427.743,903.507,LaRock_INV-20_T_S03.csv,BS_INV-20_T_S03,1/13/2026,,,,,,,,,,
1399,366451.093,2260427.741,903.926,LaRock_INV-20_T_S03.csv,BS_INV-20_T_S03,1/13/2026,,,,,,,,,,
1400,366477.638,2260427.767,904.526,LaRock_INV-20_T_S03.csv,BS_INV-20_T_S03,1/13/2026,,,,,,,,,,
1401,366504.101,2260427.746,905.139,LaRock_INV-20_T_S03.csv,BS_INV-20_T_S03,1/13/2026,,,,,,,,,,
1403,366530.698,2260427.773,906.051,LaRock_INV-20_T_S03.csv,BS_INV-20_T_S03,1/13/2026,,,,,,,,,,
1404,366607.242,2260427.73,907.464,LaRock_INV-20_T_S03.csv,BS_INV-20_T_S03,1/13/2026,,,,,,,,,,
1405,366633.813,2260427.699,907.337,LaRock_INV-20_T_S03.csv,BS_INV-20_T_S03,1/13/2026,,,,,,,,,,
1406,366660.405,2260427.706,906.965,LaRock_INV-20_T_S03.csv,BS_INV-20_T_S03,1/13/2026,,,,,,,,,,
1407,366686.99,2260427.713,906.427,LaRock_INV-20_T_S03.csv,BS_INV-20_T_S03,1/13/2026,,,,,,,,,,
1408,366713.498,2260427.745,905.702,LaRock_INV-20_T_S03.csv,BS_INV-20_T_S03,1/13/2026,,,,,,,,,,
1409,366740.056,2260427.713,904.681,LaRock_INV-20_T_S03.csv,BS_INV-20_T_S03,1/13/2026,,,,,,,,,,
