UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
12330,365481.972,2260778.721,889.968,BS_INV-20_T_S03,1/13/2026
12331,365508.526,2260778.706,889.994,BS_INV-20_T_S03,1/13/2026
12332,365535.193,2260778.79,889.871,BS_INV-20_T_S03,1/13/2026
12333,365584.897,2260778.786,889.729,BS_INV-20_T_S03,1/13/2026
12334,365611.545,2260778.74,889.624,BS_INV-20_T_S03,1/13/2026
12335,365638.168,2260778.766,889.662,BS_INV-20_T_S03,1/13/2026
12336,365664.694,2260778.794,889.793,BS_INV-20_T_S03,1/13/2026
12337,365691.256,2260778.748,889.966,BS_INV-20_T_S03,1/13/2026
12338,365717.852,2260778.68,890.346,BS_INV-20_T_S03,1/13/2026
12339,365744.506,2260778.751,890.951,BS_INV-20_T_S03,1/13/2026
12340,365771.145,2260778.716,892.038,BS_INV-20_T_S03,1/13/2026
12341,365375.521,2260759.213,890.502,BS_INV-20_T_S03,1/13/2026
12342,365402.152,2260759.183,890.153,BS_INV-20_T_S03,1/13/2026
12343,365428.62,2260759.175,889.974,BS_INV-20_T_S03,1/13/2026
12344,365455.278,2260759.252,889.823,BS_INV-20_T_S03,1/13/2026
12345,365481.86,2260759.233,890.003,BS_INV-20_T_S03,1/13/2026
12346,365508.455,2260759.227,889.878,BS_INV-20_T_S03,1/13/2026
12347,365535.093,2260759.244,889.829,BS_INV-20_T_S03,1/13/2026
12348,365584.783,2260759.292,889.63,BS_INV-20_T_S03,1/13/2026
12349,365611.507,2260759.242,889.476,BS_INV-20_T_S03,1/13/2026
12350,365637.999,2260759.217,889.498,BS_INV-20_T_S03,1/13/2026
12351,365717.873,2260798.193,890.362,BS_INV-20_T_S03,1/13/2026
12352,365691.28,2260798.21,889.904,BS_INV-20_T_S03,1/13/2026
12353,365664.728,2260798.249,889.848,BS_INV-20_T_S03,1/13/2026
12354,365638.171,2260798.234,889.733,BS_INV-20_T_S03,1/13/2026
12355,365691.325,2260837.279,889.816,BS_INV-20_T_S03,1/13/2026
12356,365717.873,2260837.267,890.204,BS_INV-20_T_S03,1/13/2026
12357,365744.492,2260837.261,890.835,BS_INV-20_T_S03,1/13/2026
12358,365771.031,2260837.277,891.734,BS_INV-20_T_S03,1/13/2026
12359,365375.626,2260817.717,891.443,BS_INV-20_T_S03,1/13/2026
12360,365402.21,2260817.727,890.682,BS_INV-20_T_S03,1/13/2026
12361,365428.77,2260817.724,890.277,BS_INV-20_T_S03,1/13/2026
12362,365455.361,2260817.7,889.926,BS_INV-20_T_S03,1/13/2026
12363,365481.938,2260817.722,890,BS_INV-20_T_S03,1/13/2026
12364,365508.56,2260817.749,889.961,BS_INV-20_T_S03,1/13/2026
12365,365535.174,2260817.774,889.945,BS_INV-20_T_S03,1/13/2026
12366,365585.039,2260817.743,889.822,BS_INV-20_T_S03,1/13/2026
12367,365611.655,2260817.741,889.598,BS_INV-20_T_S03,1/13/2026
12368,365664.693,2260759.224,889.318,BS_INV-20_T_S03,1/13/2026
12369,365638.192,2260817.718,889.719,BS_INV-20_T_S03,1/13/2026
12370,365691.412,2260817.787,889.951,BS_INV-20_T_S03,1/13/2026
12371,365717.991,2260817.779,890.338,BS_INV-20_T_S03,1/13/2026
12372,365744.583,2260817.737,891.07,BS_INV-20_T_S03,1/13/2026
12373,365771.174,2260817.767,892.051,BS_INV-20_T_S03,1/13/2026
12374,365375.602,2260798.234,891.082,BS_INV-20_T_S03,1/13/2026
12375,365402.225,2260798.223,890.419,BS_INV-20_T_S03,1/13/2026
12376,365428.759,2260798.24,890.036,BS_INV-20_T_S03,1/13/2026
