UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned,,,,,,,,,
35758,367150.591,2256720.92,884.311,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35759,367177.195,2256720.918,884.161,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35777,367203.71,2256720.97,883.891,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35793,367230.297,2256720.978,883.729,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35794,367256.904,2256720.951,883.264,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35795,367283.489,2256720.901,882.736,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35828,367431.149,2257286.449,881.607,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35829,367457.723,2257286.448,881.854,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35830,367479.96,2257286.489,881.763,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35831,367529.737,2257286.489,883.038,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35832,367556.415,2257286.439,883.988,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35833,367583.002,2257286.477,884.531,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35834,367609.545,2257286.431,884.756,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35835,367636.147,2257286.451,884.855,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35836,367662.753,2257286.479,884.866,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35837,367689.325,2257286.489,884.579,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35838,367431.129,2257306.015,881.903,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35839,367457.71,2257305.976,881.995,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35840,367479.971,2257306.018,882.117,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35842,367529.808,2257306.007,883.23,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35843,367583,2257306.045,884.691,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35844,367609.509,2257305.958,884.794,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35845,367636.09,2257306.056,884.666,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35846,367662.74,2257305.988,884.763,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35847,367689.297,2257305.958,884.418,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
35856,367556.348,2257305.96,883.969,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37066,367689.365,2257578.985,884.333,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37131,367662.706,2257578.926,884.223,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37132,367609.572,2257578.933,883.975,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37220,367408.857,2256798.874,883.162,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37221,367431.092,2256798.958,883.007,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37222,367457.639,2256798.901,882.548,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37223,367479.886,2256798.901,881.467,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37257,367529.798,2256798.962,880.357,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37384,367556.359,2256798.91,880.424,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37385,367582.907,2256798.999,880.718,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37386,367609.486,2256798.929,881.606,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37387,367529.8,2257091.481,881.665,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37388,367556.474,2257091.461,882.175,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37389,367582.942,2257091.467,882.931,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37390,367609.536,2257091.475,883.434,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37391,367636.15,2257091.549,883.77,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37392,367662.704,2257091.459,884.072,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37393,367689.366,2257091.482,884.11,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37394,367408.799,2257110.983,882.652,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37395,367431.115,2257110.963,882.196,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37396,367457.729,2257110.948,881.641,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37397,367479.944,2257110.934,881.687,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37398,367529.818,2257110.963,881.679,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37399,367556.411,2257110.951,882.029,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37400,367582.959,2257110.991,882.642,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37401,367609.588,2257110.974,883.038,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37402,367636.097,2257111.03,883.402,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37403,367662.787,2257110.971,883.893,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37404,367689.259,2257110.977,884.214,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37405,367408.9,2257130.494,883.186,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37406,367431.061,2257130.503,882.469,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37407,367457.686,2257130.457,881.996,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37408,367479.926,2257130.474,881.915,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37409,367529.748,2257130.48,882.08,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37410,367556.369,2257130.491,882.467,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37411,367583.047,2257130.464,882.837,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37412,367609.633,2257130.46,883.379,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37413,367636.227,2257130.469,883.933,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37414,367479.929,2257091.452,881.669,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37415,367457.729,2257091.433,882.041,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37416,367431.123,2257091.46,882.277,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37417,367408.876,2257091.444,883.146,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37418,367529.707,2257032.979,881.419,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37419,367556.339,2257032.948,881.792,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37420,367582.935,2257032.976,882.217,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37421,367609.501,2257033.004,882.63,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37422,367636.117,2257032.94,883.241,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37423,367662.691,2257032.974,883.571,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37424,367689.324,2257032.915,883.96,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37425,367408.89,2257052.419,882.907,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37426,367431.126,2257052.472,882.53,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37427,367457.68,2257052.433,882.216,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37428,367479.861,2257052.482,881.841,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37429,367529.757,2257052.443,881.724,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37430,367556.404,2257052.448,881.961,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37431,367662.772,2257130.458,884.347,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37432,367582.951,2257052.441,882.411,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37433,367636.114,2257052.427,883.516,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37434,367662.75,2257052.429,883.766,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37435,367689.326,2257052.485,884.152,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37436,367408.873,2257071.98,883.13,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37437,367431.168,2257071.997,882.657,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37438,367457.694,2257071.952,882.182,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37439,367479.942,2257071.967,881.963,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37440,367529.739,2257071.973,881.899,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37441,367582.988,2257071.996,882.753,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37442,367609.567,2257071.997,883.338,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37443,367636.185,2257071.995,883.709,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37444,367662.775,2257071.967,884.069,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37445,367689.39,2257072.068,884.371,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37446,367609.554,2257052.448,882.969,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37447,367689.342,2257130.427,884.642,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37448,367408.92,2257481.471,882.63,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37449,367431.125,2257481.476,882.854,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37450,367431.106,2257539.886,883.473,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37451,367457.71,2257539.937,883.925,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37452,367479.928,2257539.895,883.77,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37453,367529.744,2257539.894,884.006,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37454,367556.339,2257539.905,884.103,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37455,367582.964,2257539.985,884.187,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37456,367609.547,2257539.993,884.436,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37457,367636.142,2257539.942,884.53,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37458,367662.816,2257539.974,884.566,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37459,367689.319,2257539.948,884.628,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37460,367408.851,2257559.437,882.872,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37461,367431.118,2257559.442,883.2,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37462,367457.702,2257559.432,883.805,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37463,367408.851,2257539.943,882.908,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37464,367479.982,2257559.453,883.611,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37465,367556.368,2257559.415,883.9,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37466,367582.925,2257559.463,883.898,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37467,367609.53,2257559.453,884.114,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37468,367636.142,2257559.477,884.108,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37469,367662.729,2257559.505,884.327,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37470,367689.319,2257559.455,884.41,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37471,367408.877,2257578.943,883.039,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37472,367431.133,2257578.932,883.309,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37473,367457.723,2257578.957,883.695,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37474,367479.941,2257578.93,883.748,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37475,367529.791,2257578.939,883.617,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37476,367556.408,2257578.933,884.046,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37477,367583,2257578.97,883.36,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37478,367529.795,2257559.454,883.3,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37479,367479.949,2257033,881.526,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37480,367689.361,2257520.457,884.611,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37481,367636.188,2257520.518,884.219,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37482,367457.746,2257481.451,883.409,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37483,367479.968,2257481.487,883.566,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37484,367529.818,2257481.442,883.843,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37485,367556.402,2257481.438,884.134,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37486,367582.992,2257481.414,884.306,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37487,367609.591,2257481.437,884.546,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37488,367636.192,2257481.458,884.362,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37489,367662.829,2257481.45,884.608,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37490,367689.424,2257481.459,884.439,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37491,367408.846,2257500.96,882.58,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37492,367431.104,2257500.971,883.013,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37493,367457.722,2257500.971,883.407,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37494,367480.013,2257500.955,883.584,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37495,367662.839,2257520.459,884.465,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37496,367529.794,2257501.005,883.764,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37497,367582.989,2257500.976,884.063,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37498,367609.624,2257500.965,884.157,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37499,367636.187,2257500.943,884.414,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37500,367662.777,2257500.969,884.319,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37501,367689.38,2257500.971,884.484,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37502,367408.886,2257520.468,882.677,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37503,367431.089,2257520.474,883.294,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37504,367457.704,2257520.482,883.842,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37505,367479.954,2257520.47,883.917,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37506,367529.813,2257520.484,883.879,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37507,367556.392,2257520.496,884.045,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37508,367582.968,2257520.46,884.171,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37509,367609.617,2257520.496,884.516,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37510,367556.411,2257500.982,884.223,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37511,367457.674,2257032.932,882.038,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37512,367431.078,2257032.953,882.523,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37513,367408.911,2257032.912,883.056,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37514,367609.441,2256857.423,882.362,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37515,367636.1,2256857.415,883.306,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37516,367662.626,2256857.42,884.024,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37517,367689.256,2256857.449,884.121,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37518,367408.826,2256876.913,883.073,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37519,367431.097,2256876.942,882.416,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37520,367457.651,2256876.984,881.53,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37521,367479.942,2256876.983,880.774,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37522,367529.706,2256876.957,880.498,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37523,367556.319,2256877.013,880.88,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37524,367582.873,2256876.98,881.426,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37525,367609.463,2256877.01,882.535,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37526,367636.077,2256876.988,883.557,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37527,367582.86,2256857.454,881.204,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37528,367662.686,2256876.984,884.171,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37529,367408.843,2256896.462,882.995,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37530,367431.053,2256896.483,882.149,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37531,367457.73,2256896.485,881.674,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37532,367479.904,2256896.469,881.023,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37533,367529.732,2256896.443,880.783,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37534,367556.401,2256896.376,880.936,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37535,367583.087,2256896.472,881.636,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37536,367609.512,2256896.462,882.643,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37537,367636.191,2256896.478,883.658,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37538,367662.676,2256896.442,884.268,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37539,367689.321,2256896.444,884.381,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37540,367408.843,2256915.926,883.008,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37541,367431.127,2256915.978,882.249,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37542,367689.318,2256877.027,883.9,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37543,367457.627,2256915.964,881.448,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37544,367556.309,2256857.454,880.784,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37545,367479.884,2256857.468,881.072,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37546,367636.082,2256798.947,882.777,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37547,367662.695,2256798.912,883.492,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37548,367689.252,2256798.921,883.644,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37549,367408.843,2256818.365,883.238,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37550,367431.133,2256818.505,883.178,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37551,367457.693,2256818.422,882.354,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37552,367479.939,2256818.433,881.374,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37553,367529.703,2256818.417,880.429,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37554,367556.41,2256818.373,880.359,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37555,367582.991,2256818.437,880.904,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37556,367609.52,2256818.426,882.01,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37557,367636.128,2256818.427,883.001,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37558,367662.717,2256818.325,883.688,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37559,367529.718,2256857.519,880.301,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37560,367689.26,2256818.372,883.867,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37561,367431.112,2256838.028,882.906,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37562,367457.757,2256837.99,881.984,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37563,367479.872,2256837.993,881.214,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37564,367529.722,2256838.05,879.632,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37565,367556.368,2256837.98,880.595,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37566,367582.869,2256837.977,881.113,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37567,367609.476,2256837.892,882.386,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37568,367635.975,2256837.981,883.167,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37569,367662.606,2256837.986,883.852,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37570,367689.158,2256837.987,884.012,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37571,367408.8,2256857.376,883.257,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37572,367431.088,2256857.49,882.641,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37573,367457.625,2256857.486,881.758,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37574,367408.845,2256837.978,883.355,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37575,367636.155,2257578.981,884.252,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37576,367479.934,2256915.974,881.094,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37577,367556.434,2256916.005,881.171,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37578,367556.377,2256974.454,881.308,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37579,367582.953,2256974.423,881.982,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37580,367609.57,2256974.479,882.769,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37581,367636.178,2256974.426,883.673,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37582,367662.723,2256974.406,884.245,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37583,367689.279,2256974.467,884.411,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37584,367408.917,2256993.956,882.737,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37585,367431.133,2256994.006,882.326,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37586,367457.731,2256993.971,881.683,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37587,367479.968,2256993.961,881.161,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37588,367529.846,2256993.914,881.204,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37589,367556.446,2256993.955,881.416,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37590,367582.943,2256993.959,881.948,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37591,367529.789,2256974.432,881.081,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37592,367609.595,2256993.947,882.822,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37593,367662.738,2256993.94,884.033,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37594,367689.322,2256993.982,884.261,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37595,367408.867,2257013.437,883.03,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37596,367431.025,2257013.439,882.509,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37597,367457.704,2257013.419,882.057,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37598,367479.945,2257013.4,881.471,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37599,367529.803,2257013.406,881.41,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37600,367556.417,2257013.507,881.636,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37601,367583.038,2257013.521,882.095,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37602,367609.617,2257013.425,882.798,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37603,367636.185,2257013.511,883.384,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37604,367662.705,2257013.408,883.722,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37605,367689.374,2257013.405,884.122,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37606,367636.16,2256994.003,883.49,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37607,367529.797,2256915.971,880.878,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37608,367479.923,2256974.481,881.151,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37609,367431.114,2256974.477,882.383,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37610,367582.902,2256915.988,881.804,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37611,367609.533,2256915.957,882.815,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37612,367636.068,2256915.997,883.836,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37613,367662.684,2256915.973,884.309,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37614,367689.26,2256915.952,884.41,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37615,367408.88,2256935.484,883.113,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37616,367431.13,2256935.446,882.598,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37617,367457.712,2256935.445,881.685,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37618,367479.922,2256935.51,881.286,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37619,367529.808,2256935.461,880.995,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37620,367556.401,2256935.423,881.277,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37621,367582.924,2256935.337,881.845,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37622,367609.527,2256935.459,882.883,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37623,367457.705,2256974.482,881.511,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37624,367636.171,2256935.469,884.023,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37625,367689.292,2256935.501,884.87,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37626,367408.88,2256954.911,882.961,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37627,367431.17,2256954.949,882.43,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37628,367457.675,2256954.905,881.736,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37629,367479.967,2256955.031,881.417,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37630,367529.793,2256954.992,881.101,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37631,367556.371,2256954.953,881.191,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37632,367583.031,2256955.004,881.955,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37633,367609.591,2256954.963,882.802,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37634,367636.16,2256955.007,883.874,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37635,367662.753,2256955.018,884.619,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37636,367689.333,2256954.999,884.693,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37637,367408.929,2256974.429,882.838,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37638,367662.652,2256935.47,884.577,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
37640,367556.44,2257071.97,882.275,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39730,366980.802,2256838.087,883.351,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39731,367003.038,2256837.987,884.256,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39732,366980.762,2256857.476,883.888,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39733,367003.089,2256857.466,884.16,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39734,366980.768,2256876.975,883.71,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39735,367003.059,2256876.953,883.703,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
39736,366980.72,2256896.372,883.28,BS_INV-25_B_S02,1/8/2026,,,,,,,,,
