UPN,N_Y,E_X,Elv_Z,Source
29051,368050.199,2262202.186,909.701,BS_INV-15_T_S01
29052,368023.548,2262202.094,910.548,BS_INV-15_T_S01
29054,368076.679,2262260.749,910.761,BS_INV-15_T_S01
29055,368050.14,2262260.749,911.502,BS_INV-15_T_S01
29056,368023.431,2262260.781,912.481,BS_INV-15_T_S01
29057,367996.963,2262260.679,913.89,BS_INV-15_T_S01
29058,367970.427,2262260.723,918.678,BS_INV-15_T_S01
29059,367943.989,2262260.692,917.206,BS_INV-15_T_S01
29060,367917.321,2262260.791,918.496,BS_INV-15_T_S01
29061,367890.664,2262260.707,918.896,BS_INV-15_T_S01
29067,368076.495,2262280.22,914.133,BS_INV-15_T_S01
29068,368023.401,2262280.193,916.539,BS_INV-15_T_S01
29069,367996.807,2262280.017,920.055,BS_INV-15_T_S01
29070,367970.403,2262280.21,919.012,BS_INV-15_T_S01
29071,367943.82,2262280.211,918.161,BS_INV-15_T_S01
29072,367917.159,2262280.203,919.147,BS_INV-15_T_S01
29073,367890.753,2262280.247,923.437,BS_INV-15_T_S01
29078,368076.594,2262299.807,912.624,BS_INV-15_T_S01
29079,368050.097,2262299.69,912.96,BS_INV-15_T_S01
29080,368023.477,2262299.834,913.97,BS_INV-15_T_S01
29081,368050.096,2262280.181,914.626,BS_INV-15_T_S01
29084,367890.663,2262241.179,917.442,BS_INV-15_T_S01
29085,367997.026,2262202.113,911.51,BS_INV-15_T_S01
29086,367970.456,2262202.167,912.64,BS_INV-15_T_S01
29087,367943.887,2262201.949,920.468,BS_INV-15_T_S01
29088,367917.318,2262202.142,914.361,BS_INV-15_T_S01
29089,367890.753,2262202.099,914.8,BS_INV-15_T_S01
29094,368076.709,2262221.726,909.368,BS_INV-15_T_S01
29095,368050.193,2262221.674,910.096,BS_INV-15_T_S01
29096,368023.564,2262221.678,910.901,BS_INV-15_T_S01
29097,367997.106,2262221.665,912.19,BS_INV-15_T_S01
29099,367970.35,2262221.68,913.58,BS_INV-15_T_S01
29100,367917.277,2262221.718,915.543,BS_INV-15_T_S01
29101,367890.705,2262221.651,916.111,BS_INV-15_T_S01
