UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
19943,367735.75,2262689.851,898.2,BS_INV-16_B_S01,12/8/2025
19944,367762.41,2262689.832,898.912,BS_INV-16_B_S01,12/8/2025
19945,367788.897,2262689.906,899.123,BS_INV-16_B_S01,12/8/2025
19946,367815.423,2262689.767,900.601,BS_INV-16_B_S01,12/8/2025
19953,367629.425,2262689.787,895.334,BS_INV-16_B_S01,12/8/2025
28544,367629.349,2262494.805,905.023,BS_INV-16_B_S01,12/8/2025
28545,367656.06,2262494.843,904.415,BS_INV-16_B_S01,12/8/2025
28546,367682.571,2262494.847,904.934,BS_INV-16_B_S01,12/8/2025
28547,367709.218,2262494.813,905.116,BS_INV-16_B_S01,12/8/2025
28548,367735.836,2262494.845,905.7,BS_INV-16_B_S01,12/8/2025
28549,367762.406,2262494.912,906.203,BS_INV-16_B_S01,12/8/2025
28550,367788.974,2262494.826,907.36,BS_INV-16_B_S01,12/8/2025
28551,367815.531,2262494.849,908.241,BS_INV-16_B_S01,12/8/2025
28557,367579.625,2262494.854,903.614,BS_INV-16_B_S01,12/8/2025
28559,367579.62,2262475.318,904.509,BS_INV-16_B_S01,12/8/2025
28560,367629.376,2262475.282,905.457,BS_INV-16_B_S01,12/8/2025
28561,367655.809,2262475.351,905.876,BS_INV-16_B_S01,12/8/2025
28562,367682.594,2262475.395,905.951,BS_INV-16_B_S01,12/8/2025
28563,367709.184,2262475.343,906.346,BS_INV-16_B_S01,12/8/2025
28564,367735.761,2262475.37,906.341,BS_INV-16_B_S01,12/8/2025
28565,367762.338,2262475.338,907.047,BS_INV-16_B_S01,12/8/2025
28566,367788.896,2262475.349,907.724,BS_INV-16_B_S01,12/8/2025
28608,367917.229,2262767.891,898.042,BS_INV-16_B_S01,12/8/2025
28609,367890.618,2262767.86,897.238,BS_INV-16_B_S01,12/8/2025
28614,368076.692,2262787.213,902.458,BS_INV-16_B_S01,12/8/2025
28615,368050.119,2262787.199,900.975,BS_INV-16_B_S01,12/8/2025
28616,368023.551,2262787.264,900.864,BS_INV-16_B_S01,12/8/2025
28617,367996.837,2262787.218,899.294,BS_INV-16_B_S01,12/8/2025
28618,367970.509,2262787.218,898.515,BS_INV-16_B_S01,12/8/2025
28619,367943.826,2262787.266,897.617,BS_INV-16_B_S01,12/8/2025
28620,367917.263,2262787.335,896.421,BS_INV-16_B_S01,12/8/2025
28621,367890.707,2262787.262,896.54,BS_INV-16_B_S01,12/8/2025
28626,368076.709,2262806.747,901.622,BS_INV-16_B_S01,12/8/2025
28627,368050.1,2262806.793,900.924,BS_INV-16_B_S01,12/8/2025
28628,368023.533,2262806.76,900.178,BS_INV-16_B_S01,12/8/2025
28629,367996.905,2262806.794,899.102,BS_INV-16_B_S01,12/8/2025
28630,367970.436,2262806.863,897.691,BS_INV-16_B_S01,12/8/2025
